tweet_id,airline_sentiment,text
570043569605648385,negative,@USAirways #FAILINGYOURCUSTOMER ONE BY ONE
570043114058076160,negative,@USAirways @PhilaCarService looks like a long trip from cancun to philly? 9 hours Late Flight? Seriously?
570042796624777216,negative,@USAirways. Yet another delay/missed connection....and your customer service has an attitude with me? Wow.
570038112166002688,negative,"@USAirways 1,223.22 of unusable funds. Will not book with you again. #usairwaysfailscustomers"
570037369841135616,positive,@USAirways @AmericanAir Can you bring guinea pigs in small pet carrier onboard your flights?
570033719609827328,negative,@USAirways #NoService good luck trying to reach a human!  Twice sat on hold for over 50 mins...  #neveragain
570033554492690432,negative,@USAirways every single time i fly you guys i am delayed at least 30 minutes. Every time. On flight 5612 out of #CLT to nola.
570030761539182592,negative,@USAirways is it ok for a flight attendant to talk nasty about passengers while they go get drinks by the restroom? I was shocked listening
570030590466121728,positive,@USAirways good work by flight 1798 crew.  #Chairman's recognition even in coach.  Too many #missedupgrades Late Flightly.  What's up with this?
570030173300658176,negative,@USAirways changed our flight 6 times in 1 trip. Bumped to @Delta now &amp; having great experience. Never. Flying. US Air again. Never.
570030083093729280,negative,@USAirways I can't wait to never fly with you again. Always delayed. Always lose my bag. Rudest people on the planet. Southwest is the best
570024409630515202,neutral,@USAirways I sent email to customer.relations@aa.com. Will this work?
570024174162485251,negative,@USAirways sat on the ramp for 45 min and missed my connection. No one seems to concerned at usairways.
570023602793238528,negative,@USAirways It's very difficult to work with Baggage claims when they don't answer the phone
570023318251642883,negative,@USAirways I lost an ID on your plane and having trouble finding a contact for your lost and found in Cleveland Hopkins Airport. Please Help
570022626724220928,negative,@USAirways I have better Intel than she does!  She said plane is due in at 630.  Flightaware and your own app say 645
570021943899877377,negative,"@USAirways not likely, flightaware says plane is still in Durango and hasn't departed."
570021485466685440,negative,"Too little, too Late Flight. You suck RT @USAirways: @mitchsunderland Oh no, Mitchell. Our agents are happy to offer you available options."
570021301223604224,neutral,@USAirways Hi-i have a travel question. Could you please follow me so i can dm you?
570020147827752961,negative,"@USAirways should, but didn’t."
570020023630057472,neutral,@USAirways just now but no general announcement
570019741806538752,neutral,@USAirways what's going on with US Airways flight 805?   Why diverted to Charlotte?
570019623078383616,neutral,@USAirways I’d suggest proper information dissemination to all staff on a more timely &amp; relevant schedule to prevent this in the future.
570019459244691456,negative,@USAirways i have been patient.. especially the first time. i will never fly with you again
570019234505474049,negative,@USAirways seriously? Every flight I have had the past 2 days has been delayed. Every single one. Terrible
570018892031991808,negative,@USAirways I just want to be heard and to discuss the many issues on my trip
570018836239364096,negative,@USAirways what's up with flight 5545 no gate agent or plane at PHX B18?  Nice customer service.
570017568964132865,negative,@USAirways very embarrassing.
570017458742030336,negative,@USAirways I’m still disappointed that it is apparently ok for a Flight Attendant who isn’t up on current policy to argue with a traveler.
570015794387685376,negative,@USAirways yes I know the industry procedure on baggage. Thanks for helping..... 😉 what about the impossible connection that started this?
570015715530395648,negative,@USAirways I agree but per the captain this issue happened before boarding &amp; we all sat in the plane for almost 2 hrs
570015470570639360,negative,@USAirways and despite tailwind… Will still be Late Flight.
570015373447159808,negative,@USAirways 1500 characters are not enough to convey the issue. Was directed to emailmailto:customer.relations@usairways.com unmonitored. BAD
570015223408668672,positive,@USAirways Thanks! Sent you DM re: baggage issues.
570013961808187393,negative,"@USAirways i have and you have not been able to locate them, its insane. i trust you and PAY you to look after my things and you lost them."
570013535696232449,negative,@USAirways and yet the Flight Attendant argued with me over Exec Plat benefits...
570013472093642752,negative,@USAirways please stop asking me each week to place my bag in the size check #ITFITS http://t.co/AUrn07pWD4
570012789479055360,negative,@USAirways  has me on my toes whether I'm going to make my flight back to Boston tonight
570012549631975424,negative,@USAirways @AmericanAir need to check candy w working flight 449 iah to phx on usairways she is the reason I always choose @Delta #rude
570012421345005568,neutral,@USAirways @AmericanAir explain how come I can get a free upgrade on US as an exe plat but not exit row seating w/out paying. confused
570012047917907969,negative,"@USAirways Yes, ground crew finally showed up so plane could depart very Late Flight."
570011533205336064,negative,"@USAirways #686 is delayed due to tail winds and need to jump on #521 to SEA, leaving the same time this arrives. Is there a chance to hold?"
570011088508604416,neutral,@USAirways I have submitted my request. I would appreciate a call by 9am eastern. Thank you.
570010979074834432,neutral,"@USAirways  I need to email customer service for help and a question, can you please provide the email address?"
570010973047795713,neutral,@USAirways @VincesViews  there are significant number of folks on 686 connecting to 599 a few minutes hold would make many happy
570009630786453505,neutral,@USAirways  can you help me out?
570009129579900928,negative,@USAirways is anything being done to make Flight Attendants aware of AA member benefits? Embarrassing being argued with. Just happened.
570008684413104128,neutral,@USAirways i have a question. i need to talk to someone by email. Can you give me your email address? Thanks.
570007761355980800,negative,"@USAirways @Gregm528 well there is certainly nothing happening ""in front"" of the scenes. #Noaccountability  #disappointing"
570007297927221249,negative,@USAirways 4 hours on tarmac in Charleston and still can't get a response after a week. Unacceptable
570005034340974592,positive,@USAirways customer service at its best! Rachel S.  took great care of us at the PHX airport. http://t.co/HG7vEqhGHy
570005004012138496,neutral,@usairways &amp; @AmericanAir planes in #grandcayman http://t.co/GX7QbtckBr
570004421352001536,negative,@USAirways  I will never fly us airways again.
570003343222964224,negative,@USAirways strikes again--Late Flight crew #3/4 for the trip and maintenance #2/4.  Worth the extra $200/trip for less hassle and fewer delays
570001983408635904,neutral,"@USAirways Can you follow, so I can DM you?"
